start	end	text
190000	191000	Section 20: rticular faced far more cruelty from his peers than was his due. Every once in a while Emily would come home from school crying about what another student or a teacher had said. The two-week rerun cycle of our episode on Discovery Channel was a relentless source of ridicule. None of it was letting up: nightmares and the voice in the back of our heads that feared anything out of the ordinary were two of the worst consequences of the phenomena. Any situati
191000	192000	Section 20: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 14 Beloved, do not be surprised at the fiery trial when it comes upon you to test you, as though something strange were happening to you. The Saturday before Easter, Ryan and Jeremy had some of their friends over to spe
192000	193000	Section 21: . Apparently she was Dan’s wife from the sky watch in Asheville who hadn’t spoken to me. They didn’t want me to give a talk or do anything other than meet Diana. She was a religious studies professor at the University of North Carolina at Wilmington and wanted to get to know me and my story. They dropped hints about us collaborating on some project, and I am always eager to learn more, so I was excited to go. After the talk, there would be a dinner an
193000	194000	Section 21: am always eager to learn more, so I was excited to go. After the talk, there would be a dinner and a sky watch on the beach where we could get acquainted. Junior was curious about college so I brought him with me down to Wrightsville Beach. We would also get to see my second-eldest son Jeremy who went to school there. Driving down, we remembered the months we had lived together in the area, framing a house with the same guys we had gone fishing with on th
194000	195000	Section 21: e bible passages before, but it never occurred to me to read them in this light. It just so happened that she had recently acted as chief religious consultant for a pair of Hollywood screenwriters, twin brothers Chad and Carey Hayes. They wrote a horror movie that was to come out the following year, and consulted with Diana about the various religious implications involved in a Catholic haunting. Diana had enjoyed the work and maintained a good rel
195000	196000	Section 21: to the back porch around nine o’clock that night, it had finally stopped raining, but everything was still wet in the backyard. I was thinking about checking on the vegetables when Yvonne opened the back door and said, “Look Chris. What is wrong with that tree?” About seventy-five yards behind us I saw a tree erupting in flames. We yelled for the kids to come out and look. It was an old northern catalpa tree toward the back of the yard. The top t
196000	197000	Section 21: tolerate its reopening. However there was something about Diana’s reputation that made him willing to explore the subject. She had a master’s from Berkley and a PhD from Stanford, I thought she might offer him some validation. Having a legitimate and academically respected person on his side to vouch for him would make a huge difference. It would
197000	198000	Section 21: trol over the final product. Still, Yvonne and I were curious enough to see where it went, so we agreed verbally to the idea of a movie option for Seraphim. Later I received an email from Diana about changing the name to Cape Fear Prophecies . The beings seemed to be making themselves more and more visible. That fiery gash in the wood on an otherwise normal night was unforgettable. It was as plainly urgent as any of the other phenomena I had experienced. I
198000	199000	Section 21: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 15 First light shone through the back door that Easter morning on a new father, husband, gardener, and friend. Everything the lady said was pulsing through my head. Stiff from lying on the carpet, I got up and went to t
199000	200000	Section 21: We would also get to see my second-eldest son Jeremy who went to school there. Driving down, we remembered the months we had lived together in the area, framing a house with the same guys we had gone fishing with on the Cape Fear River. The route we took followed that same river through Fayetteville down to Wilmington. It was a clear Saturday morning, and it seemed like we were finally taking care of some unfinished business. Before that day, he had n
200000	201000	Section 22: arranged to have Diana invited along with us, and it seemed legitimate enough, so we weren’t too worried about getting disappeared by men in black. We figured the worst-case scenario was we would have a small vacation. On November 16th, Yvonne and I headed to the airport not knowing what we were getting ourselves into. As usual, the birdshot in my chest set off the metal detectors, but other than that it was a smooth trip. We walked out of the te
201000	202000	Section 22: d lend me a hand. January was slipping away and there was still a great deal I had to get done before February, when potatoes, cabbages, onions, and turnips had to go in. I called my old friend of more than forty years, Bobby Blue, and he came by to help. He was always there for me when I needed him. Slowly, the sun stayed out longer and longer, easing open the earth as the first shoots emerged. All that spring, I kept capturing videos and images
202000	203000	Section 22: evening, putting themselves in the same position as the astronauts who tested their mettle there, resisting passing out for as long as possible trying to earn a spot on a crew. Yvonne and I got to sit in the same seat as Neil Armstrong. The various speakers and materials directed us to talk to each other as much as possible about our work and experiences with what they called phenomena. I was singled out as only one of two direct experiencers in the a
203000	204000	Section 22: here was only what looked like an endless expanse of desert floor. It could have been Egypt or any other desert on earth, but for some reason I got the sense that it was Utah. As the orb lowered me down, I realized our descent was aimed at a canyon carved deep into the land. Before I knew it, the surface of the orb was replaced with the feeli
204000	205000	Section 22: in the hotel. The second night we went to the centrifuge, which was an even more extravagant party. A huge industrial concrete room was decked out for a banquet. It was the kind of place you wouldn’t be surprised to see James Bond sleuthing around in. The centrifuge itself was a long arm made of latticed steel that extended to a mock cockpit the shape of an M&M standing up on its side. Partygoers could climb into it for fun the whole evening, put
205000	206000	Section 22: t get the chance to meet then, but we would become close friends and collaborators in the coming years. Many of the people whose paths I crossed that weekend I would meet again. Three years later Larry was driving me and John Alexander through the streets of Philadelphia trying to gather information on a future assassination attempt on the pope. Yvonne and I had a flight back early Sunday morning. The kids had a million questions about the weekend and
206000	207000	Section 23: ad been close enough to the brink of death so many times that cherished life in a way these men did not. I did my best to ignore everything they said the rest of the afternoon. Eventually a surprise guest showed up named Timothy E. Taylor. I had been told it was just the five of us that weekend, but apparently he had got wind of my being there at the last minute and decided to come. He had heard about me a few months before at a conference in Arizona and
207000	208000	Section 23: an a fleet of UFOs dancing in the sky. The lady had left her mark on me, and I knew without a doubt that she was goodness, that she was light. They kept asking me how I knew that evil existed, so I brought up the case of Jeffrey Dahmer. Surely if there were evil in the world, it could be found in the soul and actions of a man who committed murder, rape, cannibalism, and necrophilia. These were not crimes of passion, but planned and repeated over many
208000	209000	Section 23: goner. Kneeling over her I found the wound, a one-and-a-half-inch gash on the side of her neck. Grant wasn’t sure what to do so he just started filming us with his camera. My heart was racing. I didn’t know what to do. “Oh Lord what do I do?!” I put my bare hand on her blood-soaked fur and felt sick to my stomach. It was so dreadful. The blood kept rising between my fingers as I called out to the Lord again asking what to do. I applied pressur
209000	210000	Section 23: hanged phone numbers and agreed to keep in touch. A couple of weeks after Easter he sent me a message saying he would be driving near us traveling between conferences in Washington and Miami. He asked if he could stay with us on his way down. It was exactly the sort of opportunity I knew the lady wanted me to take. There was always more to learn ab
210000	211000	Section 23: ostracism and rejection he experienced in the aftermath. A part of me still felt like all of his suffering was my fault. Out in the yard, Tim said that he had worked for NASA his whole life and was interested in my story. This was why he had come all the way to see me. He asked if he could come visit us at home, and that maybe someone credent
211000	212000	Section 23: r. She brushed past Grant. She ran past me and I saw it: a steady stream of blood running down in a trail on the grass. Shocked and terrified, I watched the blood spurting from her neck as she trotted to the door. “Oh my Lord Nelly is hurt!” I sprinted after her inside and tackled her just inside the front door. My arthritis screamed in pain as I fell to the wood plank floor with her cradled in my arms. Her black hair was slick with blood. It spla
212000	213000	Section 23: y he had got wind of my being there at the last minute and decided to come. He had heard about me a few months before at a conference in Arizona and had been planning on meeting me. He was on his way home to Alabama from Los Angeles when he got the call, and decided to make a one-day detour to meet me at the cabin. We sat around talking for a while and I noticed that his attention was fixed squarely on me though I was hardly participating in the di
213000	214000	Section 24: ame back that afternoon and joined Chase, Pete, and my family to celebrate Emily’s award. We took a picture together by the stands: a homecoming queen, some Bledsoe’s, a NASA scientist, and NAVY sub-commander. A night to remember. Two weeks later, I was out on the back patio sitting by a fire I had made, enjoying a cool autumn evening. I didn
214000	215000	Section 24: ooking at it. “What do you think about that?” he asked. “I don’t know what this is. It’s weird how light it is. Hardly weighs anything. It looks a little like a piece of aluminum,” I answered. Tim reached into his backpack and pulled out another container. He took another piece of metal out of it, this one a similar matte, dark gray, but looked a
215000	216000	Section 24: rs. I memorized the major constellations and nebulas. I developed a sense of where the planets were, how each of them orbited the sun at different paces. The disc of the milky way was a bright scar striping across the sky. Polaris hung still in the north while a vast net of stars spun slowly around it. Every night I was mesmerized by this endlessl
216000	217000	Section 24: spring out from parts we thought had died. It had burned a long while, and even continued to burn after Yvonne extinguished it with water three times in a row. Whatever the cause of the fire, it hadn’t killed the tree. Tim Taylor and I had been talking nonstop that summer. He had planned a visit on September 7th to take a look around the yard and talk with Junior about the legitimacy of his experiences. In our discussions since the weekend toget
217000	218000	Section 24: was out on the back patio sitting by a fire I had made, enjoying a cool autumn evening. I didn’t have cable TV and didn’t miss it. There was always more for me to think about. I kept up a correspondence with both Tim and Hal Povenmire, and I began an apprenticeship of sorts in astronomy, physics, and whatever else I had questions about. Out in the backyard, I thought about what I had learned from them and how it lined up with what I was seeing. I lea
218000	219000	Section 24: Y , and the next was a warning declaring various penalties for sharing this information. Of course, I am not at liberty to share the information in the presentation, but suffice it to say that it most likely contained U.S. Government related information dealing with UFOs, unexplained phenomena, and related subjects. It was extensive and detailed, leaving very little lingering uncertainty. When he finished, he reached down to his backpack and lifted
219000	220000	Section 25: before, so I was taken aback, but not too much. By this point, I had been blindsided by so many impossible coincidences that all I could was smile when things like this happened. It started to get dark. I was due back in Saint Paul’s. I met Chase, Pete, and the rest of the gang at the big house. The plan for the night was to recreate, in as detailed a manner as possible, the events of two weeks prior. They started timers in their cars and finished
220000	221000	Section 25: d helmets with cameras fixed on all sides. They all pressed record and headed into the house one-by-one. I went in last wearing jeans and my coat just hoping I didn’t get in their way. I’d hunted just about every kind of North American mammal, but didn’t want to presume to know the protocols and etiquette of a ghost hunt. In the dark musty attic where we began, Chase could tell I wasn’t quite sure what to do, so she just whispered that I’ll be fine an
221000	222000	Section 25: ing him a curving, scaly greeting. We watched its black eyes lock onto him for a few moments. It must have been about two feet long and had the color of a dully polished aluminum, a small head, and no other distinguishing features. Tim gasped and staggered a couple steps backward, then slowly, deliberately, the snake withdrew into the shadowy hol
222000	223000	Section 25: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 19 Saturday morning I drove to the airport to pick up Tim. He only had time for a day trip, and got an early flight from Alabama and another for that evening. On his last visit he didn’t have the chance to see the burnt
223000	224000	Section 26: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 20 So many people were contacting me asking to come see the yard and watch the sky that we practically had to beat them off with a stick. A common occurrence arriving back at the house was finding a note or a letter tap
224000	225000	Section 27: , where two of our friends had a gorgeous twenty-room lodge on a mountainside. We got a late start Friday and met seven of our friends waiting for us in the lobby around 9:30 p.m. There were psychologists and other professionals there, but more than anything, Yvonne and I were there to relax and have a nice time after one of the most stressful pe
225000	226000	Section 27: he lady might appear again to offer some relief from my symptoms. The night before, on April 19th, the family was in bed early for a Saturday. All the lights were out by 11:30. Next door, my sister’s daughter, Stephanie, and her daughter, Anna, had moved in with my mother so she wouldn’t feel alone in her grief. They had always been close to u
226000	227000	Section 27: i-crystalline formations provoked powerful dreams, and I got in the habit of looking at them every night before bed. Like looking at the stars each night, it felt like another way to connect with nature in a deeper way. Sometimes Tim would have a particular kind of experiment the next day, and would task me with something particular to focus on. We did all kinds of exercises with each other on this mission, hoping my connection to the pattern would
227000	228000	Section 27: of geometrical pattern appeared to me in my dream. I thought of them as cells, growing one from another from another. I had the sense that cells, stars, orbs, and everything else in nature was integrated by this design. After Easter when Junior went to the hospital, my efforts in this respect multiplied. I still prayed and asked for his healing, but I also put a huge amount of energy into these projects. The illness of my child summoned something i
228000	229000	Section 27: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 21 In the weeks and months after my father’s death, my arthritis continued to worsen. It was more than stiffness and swelling, it was a constant, debilitating ache. Some days I wished I could amputate my hands and feet
229000	230000	Section 28: e fireworks finale five miles away flitted around it, dim in comparison, like a bouquet of distant sparklers surrounding the core of a nuclear reactor. I was reminded of Diana Pasulka’s descriptions of seraphim and how that word, usually taken to mean “angels,” literally translates as “the burning ones.” The exploding shells and various colors of the
230000	231000	Section 28: miles away. Emily and I figured we’d be happier at home so we planned a night doing arts and crafts together as we watched a movie. She was always painting or drawing or doing something else creative. Naturally we picked Independence Day and settled into my study. Meanwhile, Junior was feeling better than he had in a long time. It was as though a heavy weight had been lifted from his shoulders, and it was beautiful to see him move without his illness. I
231000	232000	Section 29: As the miles ran by underneath me, a steady ache grew in my joints that at least did me the favor of keeping me awake. Dawn started to come on as I diverged northward and inland. Bleary-eyed and stiff, I saw the sign for Hope Mills and found myself smiling at the name despite how awful I felt. There was hope here. For all that had happened to my family, there was still hope. When I saw the house, I felt something weird come over me. I braked to tu
232000	233000	Section 29: e endless walkways, colors, and lights. It was almost too much to process. I had never experienced anything like it and never have since. Next, we boarded the crawler, a massive vehicle used to transport rockets from the Assembly Building to the launchpads. When built, they were the largest self-powered vehicles in the world. We walked around massive treads and climbed up into the beast. We saw a control room where some of the thirty people required to o
233000	234000	Section 29: had to account for virtually every moment of my life. I had to track down childhood friends, past teachers, distant relatives, employers, employees, and the travel histories of basically everyone I ever interacted with. Whatever Tim was going to show me, it was hard for me to believe that this vetting process had to be so airtight. By mid-September I got the news I wasn’t deemed a security threat, sleeper-cell, or under the influence of any foreign
234000	235000	Section 29: hese extensive rules. I was thrilled. The men I’d watched walk on the moon as a six-year-old had begun their journey from this marshy strip of land off the east coast of Florida. I would get to encounter the reality of space travel, the people, technology, and thunderous roar of our upward human leap. It was delivering the first test-flight of t
235000	236000	Section 29: people required to operate it worked. I couldn’t help but think that I was inside one part of every astronaut’s journey into space. After lunch, Tim called to say he was free to take us to the next part of our tour, the Astronaut Crew Quarters located in the Operations and Checkout building. This is where every astronaut spent the weeks leading up to the launch with their families undergoing rigorous medical exams. After their missions, they stayed there agai
236000	237000	Section 29: t had visited, and no members of congress. When I heard that, I could hear Tim’s voice from two years before: Why you? It was beyond me, and I was okay with that. The den mother led us around, pointing out the very chair Neil Armstrong had suited up in before stepping foot on the moon. Behind it was a series of instruments that measured the functionality of his space suit. There were bedrooms, conference rooms, a large dining room, and a kitchen. The
237000	238000	Section 29: unsettled at the same time. His brand of life-or-death seriousness lent a certain solemnity to the visit. One of the scientists, Pete, worked in a different division at NASA managing their high-altitude WB-57 aircraft. In his thick Texan accent, he talked about these unusual planes with long, broad wings that can cruise on the thin air of th
238000	239000	Section 30: him. I don’t know what gave Junior the willingness to come forward with the pain he was in because of his kidney infection, but I can’t help but understand the lady’s appearance in our house as an image of hope itself. Maybe Junior came forward because he allowed himself the hope of feeling better, instead of suffering in silence. Three people in my life had kidney illnesses, and three were healed. All I can say is I opened my heart to the sky, to
239000	240000	Section 30: ir god. This profound spiritual division among people has caused endless misery, isolation, dehumanization, and violence. The orbs were always here and open to all of us, ready to give us the signs and messages we need. Southern Baptist bible college students would have to be unusually open-minded to entertain such ideas, but I hoped they would try, and feeling the lady on my side, I accepted their invitation. If they got hostile, I could always leave
240000	241000	Section 30: k. Next was a thickly-embroidered mission patch for the launch I had attended. It was circular, with a series of abbreviations I didn’t recognize, but I did see the name ORION. The last item I shook out was a small jewelry box. I opened it to find a twenty-four-karat gold pin with a distinct triangle inside of a circle. It was almost exactly t
241000	242000	Section 30: nning machine. Then I talked about the family waiting on the back patio for the results to come back, how when my mother smiled and teared up, I raised my hands to thank god, how between my hands appeared a pearly silver Tic Tac-shaped orb. As soon as I mentioned this orb, a number of women gasped and looked pointing over my head, wide-eyed and shocked. Three of them immediately asked, “Did you see that?” one after the other. Out of nowhere, th
242000	243000	Section 30: tever their religion. It’s merely a flaw in their belief systems and institutions that leads to so much unnecessary pain, sorrow, and violence. I was due in Goldsboro at 5:30 on the first of March at a well-loved barbecue restaurant. I had only talked with the dean of the college, who was also the teacher of the course, so I had no idea what
243000	244000	Section 30: y of those accusations and did not want to face another. The more I talked with Diana and learned about the history of world religions, the more certain I became that the phenomena were a worldwide and angelic presence. Native American folklore described the appearance of white stone canoes flying overhead. There were multiple reports of glowing, flying ships all through the eighteenth and nineteenth centuries: one report even described a ship droppin
244000	245000	Section 31: a library of these. As I talked, Yvonne, Ryan, and Jennifer would jump in to confirm what they saw. I could tell by the way Jim was focused on me that he believed me. The other couple, friends of Jim’s who worked at the Justice Department, were listening intently as well. As usual I ended up crying despite my best efforts not to. Whether believed or disbelieved, it is heartbreaking for anyone to have such a big part of one’s life called into doubt. That
245000	246000	Section 31: ant and loving celebration. Again, I can’t claim to have done anything for Brandon, but things did slowly turn around for him after our meeting. Over the years, our families have vacationed together and remain in touch. Today Brandon is a sophomore in college.
246000	247000	Section 31: floor and saw our conference room. There were caterers setting up a buffet and laughing. I led Larry’s wife, Yvonne, Ryan, and Jennifer in as the sun set. The vast skyline was starting to glimmer. Lying like a monolith, Central Park stretched away from us, its deep shadowy green spangled with street lamps. After a few minutes, Larry and two other couples walked in and we all made our introductions. I assumed they would want to hear my story the way
247000	248000	Section 31: fusal to share one’s pain was all too familiar to me. We talked for an hour about my experiences and how I came to helping the sick. I kept looking over at Brandon as I talked, feeling strangely drawn to him. I said that Tim Taylor had encouraged me to help as many and as often as I could. Brandon never took his eyes off of me and seemed to absorb every word. Most importantly, I acknowledged that I didn’t know how healings worked or happened, nor
248000	249000	Section 31: keup artist. I was excited to see Brandon again and was hoping his big day would go off without a hitch. After meeting the rest of the group in the lobby, we got in three blacked-out Suburbans to ride to the synagogue on Madison Avenue. I had no idea what to expect from a bar mitzvah, but I knew it was an important coming-of-age ceremony for Brandon. The temple was magnificent and packed. We sat together shoulder-to-shoulder watching him recite from t
249000	250000	Section 32: ad seen. I looked back and saw her jaw hanging open. After a few moments in silence trying to process what we’d seen, John took out his phone and walked away. We waited a while as he made some calls. I’d learn later that Jim Semivan was among those he dialed. Tears welled up with happiness and gratitude. It was an unusually bright and beautiful ball of light, and it had come at a time when I most needed it. John came back to the car and we headed h
250000	251000	Section 32: afternoon we were all talked out, and John and Victoria headed back to their hotel to rest a while before dinner. We ordered Chinese takeout and they met us again around 5:30 that afternoon. We had a great dinner together with our special guests. It wasn’t long after we finished eating that John pulled me aside and forced the issue. I knew Jo
251000	252000	Section 32: camera: they’ll be there waiting for me or I’ll wait a while and sure enough they arrive. I’ll pray and think of those close to me. Many witnesses, some of them government officials, have watched this process play out. Watching John and Emily describe what they’d seen and what had happened to the rest of that family, I couldn’t help but smile. The dangerous and mysterious military man they’d always seen on TV was in their living room, affirming the
252000	253000	Section 32: communities. He and his wife Victoria came over briefly on Friday night just to say hello to everyone and plan the next day. They were tired from their long flight from Las Vegas and went back to their hotel. The next morning, the whole family was gathered waiting with a million questions. When he arrived the first order of business was to show h
253000	254000	Section 32: during my near-death experiences and most challenging encounters with the phenomena. It takes a certain combination of faith, vigilance, and steel to really accept, and I saw that in John as he told us about stories that Indiana Jones would have cowered at. His wife Victoria had accompanied him on many of these adventures—scuba diving with great white sharks, bushwhacking through the depths of the Amazon jungle, riding on horseback a hundred miles in
254000	255000	Section 32: ent me the information that brought us together. After an hour or two walking around and explaining what had happened, we headed back to my study where the whole family crammed in to hear his stories. To put it briefly, Colonel Alexander was involved with the most unconventional and elite corners of the U.S. military for almost all of the latter half of the twentieth century. The story of America’s rise to become a world superpower was profoundly intert
255000	256000	Section 32: foundly intertwined with his career. Clearly this was a man that people in power had trusted with their most dangerous questions and materials. I’ve come to believe that the horseshoe theory applies in cases like his and Tim Taylor’s: there comes a point at which duty, genius, and stoic rationality can take you no further, and seemingly impossible, antithetical answers become more and more likely, despite all your previous commitments and codes. J
256000	257000	Section 32: UFO of GOD: The Extraordinary True Story of Chris Bledsoe Chapter 26 It was a busy and humbling time. Whatever was in control of where I was headed next was working overtime. The only thing I could be sure of was that there was no way of predicting it. I must have made enough of an im
257000	258000	Section 33: because they’d been in the living room the day before, and some I hadn’t seen since my kids were in kindergarten. Three of the friends were new graduates of Fayetteville police academy all arriving in their squad cars. Whatever Jim was planning on saying, it would fall under the scrutiny of an audience of about a dozen people, only half of whom I really knew. Out in the distance, I could see the burnt tree as it faded into the night. Jim stood up
258000	259000	Section 33: he parking lot so that I could talk privately. Yvonne finished her meal in solitude. We had a great conversation that ended with an invitation for me to come meet him in California. Tom spared no expense flying me first-class to L.A. and had me stay in the most luxurious hotel in downtown Hollywood. I was taken aback by his hospitality and kindness
259000	260000	Section 33: my two friends had. I told him I would work on it and get back to him. Eventually I was able to convince Benny F. and Larry C. to meet with me and Tom in Columbus, Ohio. Lue Elizondo would be joining us as well. Benny, Larry, and I had in our possession metals that we witnessed dripping or being ejected from orbs. I met Tom and Lue at the airport in
260000	261000	Section 33: rrived and we all went out to lunch together in town. Junior, Emily, and Jeremy hadn’t met him yet, and everyone was excited to ask him questions about his career in the CIA. Jim is a remarkably intelligent and observant man, no doubt from his decades spent in pursuit of information crucial to our nation’s security. The one person at the tab
261000	262000	Section 33: rrived, I checked in to a hotel facing the ocean on the northern city limits. The rhythmic sounds of the ocean were soothing. It turned out to be a great day, meeting for lunch with Tom and some of his friends, one being Bill Tompkins. We talked a great deal about the phenomenon and my ability to interact telepathically with it and record it on camera. Later that evening we ended up having a sky watch on the beach where we witnessed several orbs. Tom
262000	263000	Section 33: se deep wounds could begin to heal. I owe a huge debt of gratitude to Jim for this kindness. Today, my kids bring their friends over to watch the phenomena, and when we go out at night and look up, we all look together. While Jim and Deborah were visiting, Jim told me that Tom DeLonge from the rock band Blink-182 had formed a new company to research and disclose information about UFOs called To The Stars Academy (TTSA). Jim mentioned that Tom an
263000	264000	Section 33: spared no expense flying me first-class to L.A. and had me stay in the most luxurious hotel in downtown Hollywood. I was taken aback by his hospitality and kindness. Friday morning came and I met Tom along with Chad and Carey Hayes to discuss the possibility of a film project. The meeting was held at Tom’s personal talent agency in Hollywood. After that meeting, we decided to meet up the next day in Encinitas, Tom’s hometown. The following morning
264000	265000	Section 34: ed for relief. After hours, none came. I went back inside and went to bed, doing my best to remember there was a plan. I trusted deep down that the increasing number of appearances were leading to something. I remembered Tim Taylor’s advice to pay attention to my dreams and write them down, so that was where I placed my hope that night and for many nights to come. There was always Easter coming around the bend. The weeks dragged on until finally A
265000	266000	Section 34: modern comforts. It wasn’t so much a doomsday prophecy where toads would fall out of the sky, but a broader warning. After one of my podcast appearances, a scientist in California sent me a thousand-dollar Sionyx camera with night vision recording capabilities. I took it as a sign from the lady to keep trying to record the phenomena. Other cameras
266000	267000	Section 35: ards in front of me. This was definitely spooky. Did we just record separated objects sharing the same condition or state? Is the phenomena trying to communicate with us? This footage was presented to Col. Alexander. PhD Jeffrey Kripal once said, “In the past we interpreted the UFO as gods, goddesses, angels, demons, and today most would interpret the UFO as an advanced form of technology. Why is it that we don’t interpret the UFO today as gods, godde
267000	268000	Section 35: d, David walked outside of his Virginia home and looked up. Above him orbs began appearing and flashing, just like above mine. It was as though they were signaling to us both—above his home in Virginia, and above mine in North Carolina. Right away he asked if he could come visit, and I readily agreed. A week later we were sitting together in my living room. It was a Sunday and we spent the day sharing stories and getting to know each other. Emily was
268000	269000	Section 35: e the right and left cerebral hemispheres. After one particular sound exercise, everyone came out from their CHEC units weeping. A small group of us met in the hallway looking at each other wondering what just happened. Rob Freeman, the world-class UFO explorer, came out of his room, wiped a tear from his eye and said smiling, “You won’t get that online.” We all began to laugh. It was a beautiful moment. On the fourth day after lunch, David mentio
269000	270000	Section 35: e would continue our own experiments of coordinating our experiences of the sightings. It had become apparent that every time I spoke with David on the phone, we would witness the phenomena at the same time. Is this what Albert Einstein famously referred to as quantum entanglement—the ability of separated objects to share a condition or state—as “spooky action at a distance”? David purchased the same camera as I have, and we synchronized our settings.
270000	271000	Section 35: hey bore no resemblance to any aircraft. A pilot and aircraft owner himself, David had flown in this area for over twenty years and he knew what he was looking at was no aircraft and that it was precariously close to the Air Defense Identification Zone (ADIZ). David told his daughter what he had seen and to be on the lookout from her bedroom window whenever she could. He was convinced it would return. He told her there was a “knowing.” Two weeks later, while driving o
271000	272000	Section 5: e. Chris is one of the most humble, honest, compassionate, and loyal people you could ever meet. People that know Chris far better than I tell me he held these same attributes before his experience which I do not doubt. With Chris, you always get the truth and you always feel the love. As clearly demonstrated in this book, Chris’s experience changed him drastically. Still the same nice guy, for sure, but he has also become more “spiritual” in the
272000	273000	Section 5: sm. What should be “the story of the millennia” is too often relegated to the alternative press, informal government seminars, or used as titillating fodder for late night television. What the folklorist and ethnographer David Hufford terms the “tradition of disbelief” is still encouraged despite overwhelming evidence of the reality of the paranormal, psychic phenomena and UFOs. But not having a context or branch of science to specifically place the
273000	274000	Section 6: nent scientists. Strap in for a wild ride. As several explorers before me have stated, “You are a spiritual being having a human experience.” This book, UFO of GOD, will be an important addition to your repertoire. Col. John B. Alexander, PhD
274000	275000	Section 6: of our calls. This is not unique to me as Chris has had similar coincidental observations with other people as well. The near-omnipresence of orbs (balls of light) in many, if not most events, is extremely significant. For Chris, and many other observers, there appear to be an obvious connection between their conscious thoughts and the sighting and activity of these orbs. Some intuit communications and even what may be described as a spiritual
275000	276000	Section 6: than a century. With noisy dog kennels situated on one side, there were numerous tall protective deciduous oak trees and thick green hedges adorning the acreage. Near the center of the property was a unique hollowed out Northern Catalpa tree with clearly visible charred stains on the inside. That tree will come to prominence in later chapters, but suffice it to say you could feel there was something different about it. While visiting, we had the opport
276000	277000	Section 6: tone that provides the key to our human understanding of the information. Near the beginning of all my presentations is a chart that lists many phenomena including UFOs, remote viewing, post-mortem communication, psychokinesis, spontaneous healing, near-death experiences, interspecies communications and even cryptozoology. The implication is that these
277000	278000	Section 7: er, or whatever, was speaking to us had an urgent message and given its willingness to bring Jason into the picture, seemed to be going to great lengths to get our attention. I stepped away for a minute to text my friend Larry Frascella who lived outside of Philadelphia. Larry was well connected and had resources. He called right back and asked me to tell him everything, instructing me to keep asking questions and get as many details as possible. The p
278000	279000	Section 7: med potential routes the pope might take between speaking events, factoring in the kinds of security concerns only the colonel would have known to expect. The next day, Larry, John, and I drove around the city in Larry’s Mercedes Benz and walked around the streets as much as we could. I looked long and hard at different colonial brick buildings, statues of men in tri-corner hats, at dive-bars, and churches, trying to bring myself back to the feeling
279000	280000	Section 7: riend was so distraught in the aftermath of the loss of his son that he gave up on life entirely, attempting suicide twice. We could hear crickets chirping over the sound of the box as we tried to give him some privacy. Hearing Jason’s name out loud was a shock and we could see the deep bond that still existed between father and son. I looked over at him and could see he was trying with all his might to keep his emotions in check. Then I eyed the ch
280000	281000	Section 8: and I needed twenty-four stitches. Jeffrey MacDonald, the doctor who sewed me up, yelled and cursed at me while he stitched. Three years afterward he was famously charged with the murder of his wife and two daughters at Fort Bragg. One force harms, another rescues. The blood I’ve spilt in Cumberland and Robeson counties could make a creek run red, but healing has always found me. This book is an account of the fires I’ve wandered toward, what I’v
281000	282000	Section 8: As the car slowly illuminated us, neither of us looked away. I didn’t know how long it had been there watching me. When I got in the car and told mother, she said she saw me under the tree but no owl. A few days later on New Year’s Day, Dad took me out to the five thousand acres of the surrounding area he and his hunting friends had rented to hunt whatever was in season: deer, raccoons, rabbits, quail, ducks, bears, and whatever else was out the
282000	283000	Section 8: dirt floor chalkboard. Drawing circles in the dirt was also a creative outlet for my imagination, which had developed largely without books, television, and films. Mother had a record player and would sometimes listen to Perry Como, Elvis, and other music from the fifties. She would cook the fresh turnips and collard greens we could always get from the garden. Because she worked at the Winn-Dixie and the A&P, she had access to all the bread, snack
283000	284000	Section 8: hborhood hangout among local children. Quickly the weeds and grass around the house were trampled to dusty dirt by the games we spent all day playing. But only when there was no work to be done. The adults would play the Grand Ole Opry from open windows and we would all listen as we played outside. That compact surface was home to hopscotch, tag, and many of my best memories. One of my favorite games was to draw circles alone in the dirt and pretend t
284000	285000	Section 8: he church, my head among the branches of a dogwood, a friend was with me when I thought I was alone. Silently, secretly, I was watched that night; I do not believe that force has abandoned me since. The year I was born, John F. Kennedy asked congress to send a man to the moon. He asserted human hands would touch the lunar surface and bring its substance back to earth. Of course, asking congress to pursue this mission had political and military motivat
285000	286000	Section 8: lt-action shotgun, which was difficult to fire quickly. It kept coming, next toward me. I was big enough now to not be knocked back and I got two rounds off at the steel-grey turtle dove with a soft white underbelly. After I shot, it started to come down, gliding until it reached some bushes in the forest line at the opposite side of the fiel
286000	287000	Section 8: ttlers had come from in the early 1700’s. The Bledsoe’s had accumulated hundreds of acres over the years, but by my grandfather’s generation it had been divided up several times among descendants, so my father grew up in Grays Creek, a small farming community south of Fayetteville. These lands that had passed in and out of my family are the same on which I played, farmed, hunted, and fished. If memory is passed down in DNA, I have spent my life in
