start	end	text
166000	167000	Section 16: dern practitioners are quite ignorant compared to the ancient masters, for they lack the fundamental knowledge upon which the work is based. Not only may the mental states, etc., of one's self be changed or transmuted by Hermetic Methods; but also the states of others may be, and are, constantly transmuted in the same way, usually unconsciously, but often consciously by some understanding the laws and principles, in cases where the people affected are n
167000	168000	Section 16: earnest belief to all advanced occultists of all schools. That the Masters exist, and have these powers, the best teachers assure their students, having had experiences which justify them in such belief and statements. These Masters do not make public exhibitions of their powers, but seek seclusion from the crowds of men, in order to better work their way along the Path of Attainment. We mention their existence, at this point, merely to call your a
168000	169000	"Section 16: ll be Mental, then the art which enables one to transmute mental conditions must render the Master the controller of material conditions as well as those ordinarily called ""mental."" As a matter of fact, none but advanced Mental Alchemists have been able to attain the degree of power necessary to control the grosser physical conditions, such as the control of the elements of Nature; the production or cessation of tempests; the production and cessation of"
169000	170000	Section 16: the modern psychology of the schools. But it must not be supposed that the ancients were ignorant of that which the modern schools suppose to be their exclusive and special property. The records engraved on the stones of Ancient Egypt show conclusively that the ancients had a full comprehensive knowledge of astronomy, the very building of the Pyramids showing the connection between their design and the study of astronomical science. Nor were they ign
170000	171000	"Section 17: , THE ALL cannot be Matter, for nothing rises higher than its own source—nothing is ever manifested in an effect that is not in the cause—nothing is evolved as a consequent that is not involved as an antecedent. And then Modern Science informs us that there is really no such thing as Matter—that what we call Matter is merely ""interrupted energy or force,"" that is, energy or force at a low rate of vibration. As a recent writer has said ""Matter has melt"
171000	172000	"Section 17: he essential element; being real,"" etc. ""Reality"" means: ""the state of being real; true, enduring; valid; fixed; permanent; actual,"" etc. Under and behind all outward appearances or manifestations, there must always be a Substantial Reality. This is the Law. Man considering the Universe, of which he is a unit, sees nothing but change in matter, forces, and mental states. He sees that nothing really IS, but that everything is BECOMING and CHANGING. Nothing"
172000	173000	"Section 17: nd Mind are higher than mechanical forces, or matter—INFINITE LIVING MIND as compared to finite ""Life and Mind."" We mean that which the illumined souls mean when they reverently pronounce the word: ""SPIRIT!"" ""THE ALL"" is Infinite Living Mind—the Illumined call it SPIRIT!"
173000	174000	Section 18: ane of generation or creation, then it acts according to Law and Principle, for it is moving on a lower plane of Being. And consequently it manifests the Principle of Gender, in its Masculine and Feminine aspects, on the Mental Plane, of course. This idea may seem startling to some of you who hear it for the first time, but you have all really passively accepted it in your everyday conceptions. You speak of the Fatherhood of God, and the Motherhood
174000	175000	"Section 19: ay rest calm and secure. There is a world of comfort and security in this realization when once attained. Then ""calm and peaceful do we sleep, rocked in the Cradle of the Deep""—resting safely on the bosom of the Ocean of Infinite Mind, which is THE ALL. In THE ALL, indeed, do ""we live and move and have our being."" Matter is none the less Matter to us, while we dwell on the plane of Matter, although we know it to be merely an aggregation of ""electrons"
175000	176000	Section 19: ed in the state of Meditation or Dream; yet to all that is Finite, the Universe must be treated as Real, and life, and action, and thought, must be based thereupon, accordingly, although with an ever understanding of the Higher Truth. Each according to its own Plane and Laws. Were THE ALL to imagine that the Universe were indeed Reality, then woe to the Universe, for there would be then no escape from lower to higher, divineward—then would the Unive
176000	177000	Section 19: entangled in the mire of the Half-Truth. With this in view, this particular lesson has been written. Read it carefully! The first thought that comes to the thinking man after he realizes the truth that the Universe is a Mental Creation of THE ALL, is that the Universe and all that it contains is a mere illusion; an unreality; against which idea his instincts revolt. But this, like all other great truths, must be considered both from the Absolute and t
177000	178000	"Section 19: erished scientific views regarding the Universe. All he is asked to do is to grasp the underlying principle of ""THE ALL is Mind; the Universe is Mental—held in the mind of THE ALL."" He will find that the other six of the Seven Principles will ""fit into"" his scientific knowledge, and will serve to bring out obscure points and to throw light in dark corners. This is not to be wondered at, when we realize the influence of the Hermetic thought of the early"
178000	179000	Section 19: m. So do the characters in the mind of the author; or dramatist, which he seeks to express so that others may recognize them. And if this be true in the case of our finite minds, what must be the degree of Reality in the Mental Images created in the Mind of the Infinite? Oh, friends, to mortals this Universe of Mentality is very real indeed—it is the only one we can ever know, though we rise from plane to plane, higher and higher in it. To know it ot
179000	180000	"Section 19: s of atoms; the atoms in turn vibrating and gyrating, forming molecules, which latter in turn form larger masses of Matter. Nor does Matter become less Matter, when we follow the inquiry still further, and learn from the Hermetic Teachings, that the ""Force"" of which the electrons are but units is merely a manifestation of the Mind of THE ALL, and like all else in the Universe is purely Mental in its nature. While on the Plane of matter, we must recognize"
180000	181000	"Section 19: the Absolute and the Relative, which perplex all students of philosophy, and which cause so many to think and act contrary to what is generally known as ""common sense."" And we caution all students to be sure to grasp the Divine Paradox of the Absolute and Relative, lest they become entangled in the mire of the Half-Truth. With this in view, this particular lesson has been written. Read it carefully! The first thought that comes to the thinking man aft"
181000	182000	"Section 20: ""While All is in THE ALL, it is equally true that THE ALL is in ALL. To him who truly understands this truth hath come great knowledge.""—The Kybalion. How often have the majority of people heard repeated the statement that their D"
182000	183000	"Section 20: . It could not act unless it Willed to Act; and it would not Will to Act, unless it Desired to Act and it would not Desire to Act unless it obtained some Satisfaction thereby. And all of these things would belong to an ""Inner Nature,"" and might be postulated as existing according to the Law of Correspondence. But, still, we prefer to think of THE ALL as acting entirely FREE from any influence, internal as well as external. That is the problem which"
183000	184000	"Section 22: Hermetists to be but a higher manifestation of that which is erroneously called matter—that is to say, Matter at a higher degree of vibration—and is called by them ""The Ethereal Substance."" The Hermetists teach that this Ethereal Substance is of extreme tenuity and elasticity, and pervades universal space, serving as a medium of transmission of waves of vibratory energy, such as heat, light, electricity, magnetism, etc. The Teachings are that The Ethereal"
184000	185000	Section 22: tc., which also are in a state of rapid motion, revolving around each other, and which manifest a very rapid state and mode of vibration. And, so we see that all forms of Matter manifest Vibration, in accordance with the Hermetic Principle of Vibration. And so it is with the various forms of Energy. Science teaches that Light, Heat, Magnetism and Electricity are but forms of vibratory motion connected in some way with, and probably emanating from the Ethe
185000	186000	"Section 22: the effect that Spirit is at one end of the Pole of Vibration, the other Pole being certain extremely gross forms of Matter. Between these two poles are millions upon millions of different rates and modes of vibration. Modern Science has proven that all that we call Matter and Energy are but ""modes of vibratory motion,"" and some of the more advanced scientists are rapidly moving toward the positions of the occultists who hold that the phenomena of M"
186000	187000	Section 22: y be reproduced, just as a musical tone may be reproduced by causing an instrument to vibrate at a certain rate—just as color may be reproduced in the same may. By a knowledge of the Principle of Vibration, as applied to Mental Phenomena, one may polarize his mind at any degree he wishes, thus gaining a perfect control over his mental states, moods, etc. In the same way he may affect the minds of others, producing the desired mental states in them. In s
187000	188000	Section 23: e is not in the nature of a transmutation of one thing into another thing entirely different—but is merely a change of degree in the same things, a vastly important difference. For instance, borrowing an analogy from the Physical Plane, it is impossible to change Heat into Sharpness, Loudness, Highness, etc., but Heat may readily be transmuted into Cold, simply by lowering the vibrations. In the same way Hate and Love are mutually transmutable; so are
188000	189000	Section 23: he two extremes. The scale of color is the same-higher and lower vibrations being the only difference between high violet and low red. Large and Small are relative. So are Noise and Quiet; Hard and Soft follow the rule. Likewise Sharp and Dull. Positive and Negative are two poles of the same thing, with countless degrees between them. Good and Bad are not absolute—we call one end of the scale Good and the other Bad, or one end Good and the other Evil
189000	190000	Section 23: kewise, the Slothful man may change himself into an Active, Energetic individual simply by polarizing along the lines of the desired quality. The student who is familiar with the processes by which the various schools of Mental Science, etc., produce changes in the mental states of those following their teachings, may not readily understand the principle underlying many of these changes. When, however, the Principle of Polarity is once grasped, and it
190000	191000	"Section 23: phases, shows us that the principle may be extended so as to embrace the phenomena of the influence of one mind over that of another, of which so much has been written and taught of late years. When it is understood that Mental Induction is possible, that is that mental states may be produced by ""induction"" from others, then we can readily see how a certain rate of vibration, or polarization of a certain mental state, may be communicated to another pers"
191000	192000	Section 23: positive mental states. A little study will show you that these mental changes are nearly all along the line of Polarization, the change being one of degree rather than of kind. A knowledge of the existence of this great Hermetic Principle will enable the student to better understand his own mental states, and those of other people. He will see that these states are all matters of degree, and seeing thus, he will be able to raise or lower the vibration at
192000	193000	Section 23: tal state into another, along the lines of Polarization. Things belonging to different classes cannot be transmuted into each other, but things of the same class may be changed, that is, may have their polarity changed. Thus Love never becomes East or West, or Red or Violet—but it may and often does turn into Hate and likewise Hate may be transformed into Love, by changing its polarity. Courage may be transmuted into Fear, and the reverse. Hard
193000	194000	Section 23: The tendency of Nature is in the direction of the dominant activity of the Positive pole. In addition to the changing of the poles of one's own mental states by the operation of the art of Polarization, the phenomena of Mental Influence, in its manifold phases, shows us that the principle may be extended so as to embrace the phenomena of the influence of one mind over that of another, of which so much has been written and taught of late years. When it
194000	195000	"Section 24: everything has its tides; all things rise and fall; the pendulum-swing manifests in everything; the measure of the swing to the right, is the measure of the swing to the left; rhythm compensates""—The Kybalion. The great Fifth Hermetic Principle—the Principle of Rhythm—embodies the truth that in everything there is manifested a measured motion; a to-and-from movement; a flow and inflow; a swing forward and backward; a pendulum-like movement; a tide-like ebb and"
195000	196000	Section 24: moods and negative mental states to affect them, they apply the Law of Neutralization. The Master, however, carries this to a much higher degree of proficiency, and by the use of his Will he attains a degree of Poise and Mental Firmness almost impossible of belief on the part of those who allow themselves to be swung backward and forward by the mental pendulum of moods and feelings. The importance of this will be appreciated by any thinking person who
196000	197000	Section 24: nce in mental phenomena, still there were two planes of its manifestation so far as mental phenomena are concerned. They discovered that there were two general planes of Consciousness, the Lower and the Higher, the understanding of which fact enabled them to rise to the higher plane and thus escape the swing of the Rhythmic pendulum which manifested o
197000	198000	"Section 24: to the left; rhythm compensates."" The Law of Compensation is that the swing in one direction determines the swing in the opposite direction, or to the opposite pole—the one balances, or counterbalances, the other. On the Physical Plane we see many examples of this Law. The pendulum of the clock swings a certain distance to the right, and then an equal distance to the left. The seasons balance each other in the same way. The tides follow the same Law."
198000	199000	Section 25: and who will live in the ages to come. Every thought we think, every act we perform, has its direct and indirect results which fit into the great chain of Cause and Effect. We do not wish to enter into a consideration of Free Will, or Determinism, in this work, for various reasons. Among the many reasons, is the principal one that neither side of the controversy is entirely right—in fact, both sides are partially right, according to the Hermetic
199000	200000	Section 25: cause existing but not recognized or perceived; that phenomena is continuous, without break or exception. The Principle of Cause and Effect underlies all scientific thought, ancient and modern, and was enunciated by the Hermetic Teachers in the earliest days. While many and varied disputes between the many schools of thought have since arisen, these disputes have been principally upon the details of the operations of the Principle, and still more often
200000	201000	"Section 25: sociation of things, and the further fact that ""there is no great; there is no small, in the mind that causeth all."" Stop to think a moment. If a certain man had not met a certain maid, away back in the dim period of the Stone Age—you who are now reading these lines would not now be here. And if, perhaps, the same couple had failed to meet, we who now write these lines would not now be here. And the very act of writing, on our part, and the act o"
201000	202000	"Section 25: THE ALL being outside of the Law, and that only because THE ALL is the LAW in itself. There is no room in the universe for a something outside of and independent of Law. The existence of such a Something would render all Natural Laws ineffective, and would plunge the universe into chaotic disorder and lawlessness. A careful examination will show that what we call ""Chance"" is merely an expression relating to obscure causes; causes that we cannot perc"
202000	203000	Section 26: an any offered by physical science. Submit all physical phenomena to the test, and you will discern the Principle of Gender ever in evidence. Let us now pass on to a consideration of the operation of the Principle on the Mental Plane. Many interesting features are there awaiting examination.
203000	204000	"Section 26: ation and manifestation in the field of inorganic matter, and in the field of Energy or Force. Electricity is now generally regarded as the ""Something"" into which all other forms of energy seem to melt or dissolve. The ""Electrical Theory of the Universe"" is the latest scientific doctrine, and is growing rapidly in popularity and general acceptance. And it thus follows that if we are able to discover in the phenomena of electricity—even at the very root"
204000	205000	"Section 26: here was to be found something that corresponded to ""sex-activity"" which is another straw showing the direction the scientific winds are blowing. And each year will bring other facts to corroborate the correctness of the Hermetic Principle of Gender. It will be found that Gender is in constant operation and manifestation in the field of inorganic matter, and in the field of Energy or Force. Electricity is now generally regarded as the ""Something"" into whi"
205000	206000	Section 27: subjects. That is the purpose of this book. We do not come expounding a new philosophy, but rather furnishing the outlines of a great world-old teaching which will make clear the teachings of others—which will serve as a Great Reconciler of differing theories and opposing doctrines.
206000	207000	Section 28: on of the dark room. You do not have to shovel out or sweep out the Darkness, but by merely opening the shutters and letting in the Light the Darkness has disappeared. To kill out a Negative quality, concentrate upon the Positive Pole of that same quality, and the vibrations will gradually change from Negative to Positive, until finally you will become polarized on the Positive pole instead of the Negative. The reverse is also true, as many have foun
207000	208000	"Section 28: the Attention upon a more desirable state. Will directs the Attention, and Attention changes the Vibration. Cultivate the Art of Attention, by means of the Will, and you have solved the secret of the Mastery of Moods and Mental States. ""To destroy an undesirable rate of mental vibration, put into operation the principle of Polarity and concentrate upon the opposite pole to that which you desire to suppress. Kill out the undesirable by changing its po"
208000	209000	Section 5: iding texts in caves is not impossible, even if we did not have the pyramids before us. Ruska has suggested an origin further east, and Needham has proposed an origin in China. Holmyard, Davis and Anon all consider that this Tablet may be one of the earliest of all alchemical works we have that survives. It should be remarked that apparently t
209000	210000	Section 5: ise on the Causes). It has been proposed that this book may have been written as early as 650, and was definitely finished by the Caliphate of al-Ma'mun (813-33). Scholars have seen similarities between this book and the Syriac Book of Treasures written by Job of Odessa (9th century) and more interestingly the Greek writings of the bishop Nemesius of Emesa in Syria from the mid fourth century. However though this suggests a possible Syriac source,
210000	211000	Section 5: ourth century. However though this suggests a possible Syriac source, none of these writings contain the tablet. Balinas is usually identified with Apollonius of Tyna, but there is little evidence to connect him with the Kitab Balabiyus, and even if there was, the story implies that Balinas found the tablet rather than wrote it, and the recent discoveries of the dead sea scrolls and the nag hamamdi texts suggest that hiding texts in caves is not imposs
211000	212000	Section 7: n other readings the 'wisdom' is held to refer to #8 and the product of the Separation which thus 'ascends with wisdom'. Needham quotes Ruska to the effect that sections 3, 12 and 14 are probably late additions. (op. cit)
212000	213000	Section 7: On#3 Some Latin texts have meditatione (contemplation), others mediatione (mediation). Some texts have adaptatione (by adaptation), some have adoptionis (by adoption). On #6 'Telesmi' is a Greek word, some texts have 'Thelesmi'. On #6,
213000	214000	"Section 8: ensed, and from that water, mixed with earth, all minerals and metals arise"". The substance carried by the wind is ""in chemical respect… the sulphur, which is carried in mercury"". Lull says ""the stone is the fire, carried in the belly of the air"". In physical respect it is the ""unborn child that will soon be born"". To be clearer, ""All mercury is"
214000	215000	"Section 8: ltiplicity by the prism of the Spirit"". As the Spirit contemplates the Unity without full comprehension ""it manifests the 'many-sided' All, just as a lens transmits the light it receives as a bundle of rays"". Schumaker: As God is one, all created objects come from one thing, an undifferentiated primal matter. Hortulanus: ""As one animal naturally generates more animals similar to itself, so the Sun artificially generates Sun by the power of mu"
215000	216000	"Section 8: s are suspended and subject to the action of gasses released from substances heated in the base, and from their condensation and circulation. Burckhardt: ""dissolution of consciousness from all formal coagulations is followed by the crystallization of the Spirit, so that active and passive are perfectly united."" Schumaker: ""Separate the volatile part o"
216000	217000	"Section 8: so that the whole substance of the stone becomes one with its nurse, namely the earth, and the whole stone is converted to ferment"" Trithemius: it is the seed from #5 that must be cast upon the earth. Bacstrom: ""Process—First Distillation"". Burckhardt: ""when the Spirit is embodied, the volatile becomes fixed"". Schumaker: if the prime matter is to be used it must be fixed into a substance ""capable of being handled"". Hortulanus: ""You will separate, that is"
217000	218000	"Section 8: ue Sun is procreated by art. And he says most true in the superlative degree because the Sun generated by this art exceeds all natural Sun in all of its properties, medicinal and otherwise"" (Davis modified by 'Linden'). Albertus Magnus: Hermes says ""the powers of all things below originate in the stars and constellations of the heavens: and that all these powers are poured down into all things below by the circle called Alaur, which is, they said, the"
218000	219000	"Section 9: the mind through faith and knowledge, that principle which we call God..."" Trithemius: ""Study generates knowledge; knowledge prepares love; love, similarity; similarity, communion; communion, virtue; virtue, dignity; dignity, power; and power performs the miracle"". Newton: ""Inferior and superior, fixed and volatile, sulphur and quicksilver have a"
219000	220000	"Section 9: y names it Azoth, the soul of the world, the celestial virgin, the great Magnes, etc."" It appears to be that which gives organization (""the maze of force-correlations""), and form i.e. the perfect geometry of snowflakes. Sherwood Taylor: ""the operation of the Sun.. was carried out by a spirit, universal, the source of all things, having the power of perfecting them. Its virtue is integral [# 6a] (i.e. having the power to convert the diverse into a sing"
220000	221000	Section 2: Copyright © 2020 Quicktime Press All rights reserved. The original works are in the public domain to the best of publishers’ knowledge. The publisher makes no claim to the original writings. However, the compilation, construction, cover design, trademarks,
